PRIV-00001 | 0.9591 | 2.7058 | 0.8468 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01160 | 0.5853 | 3.0045 | 0.1781 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01161 | 0.8239 | 2.9624 | 0.4318 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01162 | 0.6664 | 1.0116 | 0.3087 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01163 | 0.5498 | 3.4956 | 0.1057 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01164 | 0.5942 | 1.4111 | 0.1029 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01165 | 0.6317 | 2.2817 | 0.2697 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01166 | 0.7776 | 0.2230 | 0.3588 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01167 | 0.7744 | 2.9185 | 0.4959 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01168 | 0.8791 | 2.0714 | 0.6259 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01169 | 0.6819 | 1.9427 | 0.3011 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01170 | 0.6574 | 1.9828 | 0.2839 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01171 | 0.9216 | 2.7092 | 0.7643 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01172 | 0.5105 | 2.7560 | 0.1363 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01173 | 0.7723 | 2.5496 | 0.4314 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01174 | 0.8247 | 1.6843 | 0.4705 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01175 | 0.8973 | 0.3206 | 0.3885 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01176 | 0.6991 | 2.0166 | 0.2904 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01177 | 0.7505 | 0.5585 | 0.2012 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01178 | 0.5790 | 2.4302 | 0.1745 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01179 | 0.7574 | 2.5677 | 0.364 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01180 | 0.8894 | 1.7942 | 0.5592 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01181 | 0.7657 | 2.3838 | 0.4182 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01182 | 0.6304 | 0.2053 | 0.1937 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01183 | 0.6036 | 2.4486 | 0.2391 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01184 | 0.5815 | 0.5578 | 0.0622 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01185 | 0.5092 | 1.3050 | 0.0643 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01186 | 0.8418 | 2.3979 | 0.5845 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01187 | 0.6183 | 1.4333 | 0.1516 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01188 | 0.6741 | 0.2843 | 0.1658 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01189 | 0.7669 | 1.9328 | 0.416 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01190 | 0.6329 | 2.4434 | 0.1945 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01191 | 0.8796 | 2.2640 | 0.6206 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01192 | 0.7425 | 3.0267 | 0.337 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01193 | 0.8816 | 3.2007 | 0.6344 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01194 | 0.8569 | 0.4231 | 0.393 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01195 | 0.7683 | 2.2058 | 0.3447 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01196 | 0.7764 | 0.6828 | 0.3286 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01197 | 0.9183 | 1.9947 | 0.6808 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01198 | 0.7665 | 0.2478 | 0.275 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01199 | 0.6468 | 0.7180 | 0.1909 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01200 | 0.9925 | 1.6054 | 0.8688 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01201 | 0.8302 | 0.6115 | 0.376 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01202 | 0.5863 | 1.0042 | 0.1304 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01203 | 0.6765 | 1.1201 | 0.2384 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01204 | 0.7368 | 0.1479 | 0.2365 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01205 | 0.8156 | 2.4004 | 0.4994 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01206 | 0.9632 | 2.6201 | 0.8347 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01207 | 0.8503 | 2.1013 | 0.5197 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01208 | 0.6523 | 2.9272 | 0.2369 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01209 | 0.8202 | 1.5064 | 0.3956 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01210 | 0.8281 | 2.1207 | 0.577 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01211 | 0.7460 | 2.5437 | 0.3351 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01212 | 0.8719 | 1.1286 | 0.4731 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01213 | 0.5773 | 2.5742 | 0.1501 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01214 | 0.7856 | 2.8795 | 0.4948 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01215 | 0.8849 | 2.8278 | 0.6425 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01216 | 0.8937 | 3.3185 | 0.7388 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01217 | 0.5747 | 2.3737 | 0.1467 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01218 | 0.5636 | 0.4653 | 0.1212 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01219 | 0.8461 | 0.8500 | 0.3909 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01220 | 0.6778 | 3.0977 | 0.3837 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01221 | 0.6836 | 1.0287 | 0.1878 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01222 | 0.5916 | 0.6000 | 0.1461 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01223 | 0.9789 | 0.1186 | 0.5221 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01224 | 0.7865 | 0.6410 | 0.3352 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01225 | 0.9485 | 0.6891 | 0.5606 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01226 | 0.7464 | 1.9076 | 0.3569 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01227 | 0.5728 | 0.3200 | 0.1106 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01228 | 0.9670 | 0.2452 | 0.5013 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01229 | 0.5949 | 0.1731 | 0.1529 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01230 | 0.7440 | 2.2596 | 0.4613 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01231 | 0.8405 | 0.5513 | 0.3544 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01232 | 0.8833 | 1.9438 | 0.5481 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01233 | 0.9966 | 2.7118 | 0.9246 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01234 | 0.7563 | 1.2379 | 0.4385 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01235 | 0.6787 | 0.6857 | 0.1758 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01236 | 0.6129 | 1.2409 | 0.2442 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01237 | 0.8509 | 1.4421 | 0.5653 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01238 | 0.7393 | 0.1063 | 0.1906 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01239 | 0.5645 | 3.0167 | 0.1943 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01240 | 0.7217 | 1.6648 | 0.3813 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01241 | 0.9662 | 1.8283 | 0.762 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01242 | 0.5049 | 1.5347 | 0.0978 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01243 | 0.6219 | 1.0101 | 0.1531 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01244 | 0.5010 | 2.0844 | 0.0713 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01245 | 0.5420 | 2.3937 | 0.1199 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01246 | 0.5605 | 1.9561 | 0.1053 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01247 | 0.8446 | 0.7162 | 0.4061 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01248 | 0.6912 | 2.7500 | 0.2796 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01249 | 0.9782 | 0.7396 | 0.6429 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01250 | 0.7108 | 1.6542 | 0.2392 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01251 | 0.8786 | 0.1863 | 0.3838 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01252 | 0.6332 | 1.2598 | 0.2311 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01253 | 0.8951 | 1.8922 | 0.5434 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01254 | 0.6742 | 2.5894 | 0.3 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01255 | 0.5380 | 3.0363 | 0.1977 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01256 | 0.5574 | 2.7397 | 0.1143 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01257 | 0.9086 | 0.5833 | 0.5484 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01258 | 0.7898 | 1.3964 | 0.4117 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01259 | 0.9987 | 2.1440 | 0.8635 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01260 | 0.5577 | 1.7834 | 0.1463 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01261 | 0.6140 | 1.7784 | 0.2204 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01262 | 0.9366 | 0.1638 | 0.4475 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01263 | 0.6233 | 1.1351 | 0.2048 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01264 | 0.6432 | 3.1039 | 0.2179 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01265 | 0.9475 | 0.6934 | 0.5739 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01266 | 0.8784 | 0.6124 | 0.383 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01267 | 0.7224 | 2.6046 | 0.3466 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01268 | 0.9804 | 2.2765 | 0.8183 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01269 | 0.5415 | 0.9997 | 0.0866 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01270 | 0.7199 | 0.8855 | 0.3136 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01271 | 0.6882 | 2.6944 | 0.3489 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01272 | 0.9999 | 2.9574 | 0.9747 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01273 | 0.6973 | 0.8889 | 0.1966 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01274 | 0.5115 | 3.2419 | 0.1161 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01275 | 0.6214 | 1.9796 | 0.2593 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01276 | 0.7537 | 3.1141 | 0.4156 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01277 | 0.5500 | 0.1011 | 0.1802 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01278 | 0.7207 | 2.3250 | 0.3567 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01279 | 0.8766 | 2.5117 | 0.6307 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01280 | 0.8161 | 2.9790 | 0.5049 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01281 | 0.6612 | 1.1491 | 0.2249 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01282 | 0.9598 | 0.7613 | 0.5966 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01283 | 0.6785 | 0.4925 | 0.2222 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01284 | 0.5659 | 1.0700 | 0.1732 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01285 | 0.9998 | 0.7690 | 0.6514 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01286 | 0.5275 | 0.4218 | 0.0354 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01287 | 0.6054 | 2.4058 | 0.13 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01288 | 0.5980 | 2.4460 | 0.2171 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01289 | 0.6892 | 3.0316 | 0.2681 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01290 | 0.7781 | 0.4124 | 0.1973 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01291 | 0.9128 | 2.3085 | 0.7073 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01292 | 0.8532 | 3.2032 | 0.6966 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01293 | 0.9055 | 2.1948 | 0.6678 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01294 | 0.7504 | 1.7935 | 0.3958 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01295 | 0.7196 | 2.8847 | 0.3562 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01296 | 0.5032 | 1.1128 | 0.0919 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01297 | 0.8062 | 1.8281 | 0.4882 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01298 | 0.9388 | 2.7913 | 0.7681 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01299 | 0.6105 | 2.6469 | 0.2231 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01300 | 0.6793 | 0.4498 | 0.2042 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01301 | 0.6296 | 1.4769 | 0.1765 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01302 | 0.5949 | 2.2614 | 0.2304 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01303 | 0.9139 | 2.8761 | 0.7156 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01304 | 0.6402 | 0.9894 | 0.161 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01305 | 0.7412 | 3.0520 | 0.4103 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01306 | 0.5584 | 3.4971 | 0.133 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01307 | 0.8141 | 2.2589 | 0.4896 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01308 | 0.7891 | 0.1496 | 0.2637 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01309 | 0.8364 | 1.0225 | 0.4738 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01310 | 0.7766 | 2.4826 | 0.4512 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01311 | 0.6592 | 1.2874 | 0.2235 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01312 | 0.8661 | 3.1107 | 0.6548 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01313 | 0.6966 | 2.1501 | 0.3584 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01314 | 0.9937 | 3.0849 | 0.9607 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01315 | 0.9701 | 2.7033 | 0.8561 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01316 | 0.9015 | 1.2832 | 0.5213 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01317 | 0.6520 | 3.3459 | 0.2251 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01318 | 0.7023 | 1.4312 | 0.2673 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01319 | 0.7351 | 2.2490 | 0.335 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01320 | 0.8208 | 2.5359 | 0.5049 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01321 | 0.5809 | 0.8304 | 0.1388 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01322 | 0.5806 | 2.1484 | 0.1964 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01323 | 0.8424 | 3.2744 | 0.5732 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01324 | 0.7010 | 1.8305 | 0.3163 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01325 | 0.7411 | 1.1388 | 0.3109 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01326 | 0.8252 | 0.2854 | 0.2418 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01327 | 0.6338 | 0.6070 | 0.1272 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01328 | 0.5004 | 3.4242 | 0.1156 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01329 | 0.9391 | 0.4936 | 0.4658 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01330 | 0.5559 | 2.5393 | 0.1832 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01331 | 0.7662 | 1.9424 | 0.4546 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01332 | 0.7658 | 2.9548 | 0.4755 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01333 | 0.9105 | 1.1003 | 0.5578 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01334 | 0.9337 | 1.8711 | 0.765 | CRITICAL_MEMORIZATION_LEAK_HAZARD | TRIGGER_DYNAMIC_DIFFERENTIAL_PRIVACY_NOISE | 422
PRIV-01335 | 0.7894 | 0.9845 | 0.364 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01336 | 0.7841 | 0.6398 | 0.3021 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01337 | 0.9383 | 1.4811 | 0.6485 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
PRIV-01338 | 0.9019 | 1.3883 | 0.575 | DATA_PRIVACY_SECURE | MAINTAIN_BASELINE_PRIVACY_BUDGET | 200
